Facility_INSPIRE_ID;parentCompanyName;nameOfFeature;mainActivityCode;mainActivityName;pointGeometryLon;pointGeometryLat;streetName;buildingNumber;postalCode;city;countryCode;telephoneNo
FI.EEA/FI0019.FACILITY;Site-FI.EEA-FI0019.SITE;Adven Oy, Kauttuan voimalaitos;MISSING;;22.16387;61.10792;;;;;FI;
FI.EEA/FI0047.FACILITY;Site-FI.EEA-FI0047.SITE;Kotkan Energia Oy, Hovinsaaren voimalaitos;MISSING;;26.9169;60.471;;;;;FI;
FI.EEA/FI0051.FACILITY;Site-FI.EEA-FI0051.SITE;LAANILAN VOIMA OY, Laanilan teollisuusalueen voimalaitos;MISSING;;25.5189;65.0352;;;;;FI;
FI.EEA/FI0053.FACILITY;Site-FI.EEA-FI0053.SITE;LAHTI ENERGIA OY, KYMIJÄRVEN VOIMALAITOS;MISSING;;25.7201;60.9916;;;;;FI;
FI.EEA/FI0058.FACILITY;Site-FI.EEA-FI0058.SITE;Lappeenrannan Lämpövoima Oy, Mertaniemen voimalaitos;MISSING;;28.17163;61.08121;;;;;FI;
FI.EEA/FI0080.FACILITY;Site-FI.EEA-FI0080.SITE;Oy Alholmens Kraft Ab;MISSING;;22.7041;63.7045;;;;;FI;
FI.EEA/FI0081.FACILITY;Site-FI.EEA-FI0081.SITE;Oy Alholmens Kraft Ab;MISSING;;22.7041;63.7045;;;;;FI;
FI.EEA/FI0084.FACILITY;Site-FI.EEA-FI0084.SITE;Porin Prosessivoima Oy;MISSING;;21.5528;61.5775;;;;;FI;
FI.EEA/FI0090.FACILITY;Site-FI.EEA-FI0090.SITE;Rauman Biovoima Oy;MISSING;;21.4778;61.1175;;;;;FI;
FI.EEA/FI0091.FACILITY;Site-FI.EEA-FI0091.SITE;Rauman Biovoima Oy;MISSING;;21.4778;61.1175;;;;;FI;
FI.EEA/FI0097.FACILITY;Site-FI.EEA-FI0097.SITE;Stora Enso Oyj, Anjalankosken tehtaat;MISSING;;26.8117;60.7166;;;;;FI;
FI.EEA/FI0109.FACILITY;Site-FI.EEA-FI0109.SITE;Stora Enso Oyj, Varkauden tehtaat;MISSING;;27.89482;62.31635;;;;;FI;
FI.EEA/FI0114.FACILITY;Site-FI.EEA-FI0114.SITE;Tornion Voima Oy, Röyttän teollisuusalueen voimalaitos ja kattilalai;MISSING;;24.1593;65.767;;;;;FI;
FI.EEA/FI0127.FACILITY;Site-FI.EEA-FI0127.SITE;UPM-KYMMENE OYJ, TERVASAARI;MISSING;;24.0228;61.2642;;;;;FI;
FI.EEA/FI0195.FACILITY;Site-FI.EEA-FI0195.SITE;Fortum Power and Heat Oy, Järvenpään voimalaitos;MISSING;;25.128;60.4551;;;;;FI;
FI.EEA/FI0199.FACILITY;Site-FI.EEA-FI0199.SITE;UPM-KYMMENE OYJ, TERVASAARI;MISSING;;24.0228;61.2642;;;;;FI;
FI.EEA/FI0365.FACILITY;Site-FI.EEA-FI0365.SITE;Hämeenkyrön Voima Oy, Hämeenkyrön Voima Oy:n voimalaitos;MISSING;;23.1867;61.6682;;;;;FI;
FI.EEA/FI0372.FACILITY;Site-FI.EEA-FI0372.SITE;Nokianvirran Energia Oy, Nokian voimalaitos;MISSING;;23.49752;61.47535;;;;;FI;
FI.EEA/FI0411.FACILITY;Site-FI.EEA-FI0411.SITE;Vantaan Energia Oy, Jätevoimala;MISSING;;25.1297;60.2612;;;;;FI;
FI.EEA/FI0412.FACILITY;Site-FI.EEA-FI0412.SITE;Vantaan Energia Oy, Jätevoimala;MISSING;;25.1297;60.2612;;;;;FI;
FI.EEA/FI0416.FACILITY;Site-FI.EEA-FI0416.SITE;Porvoon Energia Oy, Tolkkisten voimalaitokset;MISSING;;25.5833;60.3319;;;;;FI;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000000135.ProductionFacility;Helsingin seudun ympäristöpalvelut -kuntayhtymä, HSY;Helsingin seudun ympäristöpalvelut -kuntayhtymä, HSY, Suomenojan jätevedenpuhdistamo;5(f);Urban waste-water treatment plants;24.71227;60.15134;Hyljeluodontie;5;02270;Espoo;FI;0295021000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000000200.ProductionFacility;Helsingin seudun ympäristöpalvelut -kuntayhtymä;Helsingin seudun ympäristöpalvelut -kuntayhtymä, Viikinmäen jätevedenpuhdistamo;5(f);Urban waste-water treatment plants;24.99282;60.2253;Hernepellontie;24;00100;Helsingin kaupunki;FI;0295021000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000000225.ProductionFacility;HÄMEENLINNAN SEUDUN VESI OY;HÄMEENLINNAN SEUDUN VESI OY, PAROISTEN JÄTEVEDENPUHDISTAMO;5(f);Urban waste-water treatment plants;24.43118;61.02243;Paroistentie;7;13601;Hämeenlinna;FI;0295025000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000000284.ProductionFacility;Jyväskylän Seudun Puhdistamo Oy:n Nenäinniemen jätevedenpuhdistamo;Jyväskylän Seudun Puhdistamo Oy:n Nenäinniemen jätevedenpuhdistamo, Jätevedenpuhdistamo;5(f);Urban waste-water treatment plants;25.78162;62.21374;Raivionsuntti;10;40520;Jyväskylä;FI;0295024500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000000373.ProductionFacility;Prysmian Finland Oy;Prysmian Finland Oy, Pikkalan tehdas;2(e)(ii);Installation for the smelting, including the alloying, of non-ferrous metals, including recovered products (refining, foundry casting, etc.);24.34943;60.09099;Kaapelitie;68;02490;Pikkala;FI;0295021000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000000422.ProductionFacility;Kymen Vesi Oy;Kymen Vesi Oy, Mussalon jätevesilaitos;5(f);Urban waste-water treatment plants;26.90992;60.43709;Jänskäntie;2;48310;Kotka;FI;0295029000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000000425.ProductionFacility;Kouvolan Vesi Oy;Kouvolan Vesi Oy, Mäkikylän jätevesilaitos;5(f);Urban waste-water treatment plants;26.71959;60.83615;Kymenlaaksontie;419;45100;Kouvola;FI;0295029000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000000437.ProductionFacility;KUOPION VESI;KUOPION VESI, Jätevedenpuhdistamo, Lehtoniemi;5(f);Urban waste-water treatment plants;27.70347;62.86696;Lehtoniementie;480;70780;Kuopio;FI;0295026500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000000469.ProductionFacility;Lahti Aqua Oy;Lahti Aqua Oy, Ali-Juhakkalan jätevedenpuhdistamo;5(f);Urban waste-water treatment plants;25.62621;60.95583;Porvoonjoentie;9;15700;Lahti;FI;0295025000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000000470.ProductionFacility;Lahti Aqua Oy;Lahti Aqua Oy, Kariniemen jätevedenpuhdistamo;5(f);Urban waste-water treatment plants;25.62369;60.95685;Satamakatu;2;15140;Lahti;FI;0295025000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000000487.ProductionFacility;Lappeenrannan Lämpövoima Oy;Lappeenrannan Lämpövoima Oy, Toikansuon jätevedenpuhdistamo;5(f);Urban waste-water treatment plants;28.18686;61.04258;Toikansuontie;21;53100;Lappeenranta;FI;0295029000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000000666.ProductionFacility;OULUN VESI;OULUN VESI, TASKILAN JÄTEVEDENPUHDISTAMO;5(f);Urban waste-water treatment plants;25.41399;65.05068;Suolamännyntie;39;90520;Oulu;FI;0295038000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000000725.ProductionFacility;Porin vesi, Liikelaitos;Porin vesi, Liikelaitos, Luotsinmäki, jätevedenpuhdistamo (jvp);5(f);Urban waste-water treatment plants;21.76668;61.51713;Jokisatamantie;9;28100;Pori;FI;0295022500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000000800.ProductionFacility;Napapiirin Vesi Oy;Napapiirin Vesi Oy, Rovaniemen kaupungin jätevedenpuhdistamo;5(f);Urban waste-water treatment plants;25.64477;66.48675;Jätevedenpuhdistamontie;6;96320;Rovaniemi;FI;0295037000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000000843.ProductionFacility;Seinäjoen Energia Oy;Seinäjoen Energia Oy, Seinäjoen Vesi/Keskuspuhdistamo;5(f);Urban waste-water treatment plants;22.81684;62.7986;Puhdistamonkatu;12;60100;Seinäjoki;FI;0295027500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000000927.ProductionFacility;TAMPEREEN VESI LIIKELAITOS;TAMPEREEN VESI LIIKELAITOS, RAHOLAN JÄTEVEDENPUHDISTAMO;MISSING;;23.6538;61.49632;SIMOLANKATU;77;33270;Tampere;FI;0295036000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000000928.ProductionFacility;TAMPEREEN VESI LIIKELAITOS;TAMPEREEN VESI LIIKELAITOS, VIINIKANLAHDEN JÄTEVEDENPUHDISTAMO;5(f);Urban waste-water treatment plants;23.76868;61.48843;Hatanpäänkatu;2;33100;Tampere;FI;0295036000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001084.ProductionFacility;Aurajoki Oy;Aurajoki Oy, Auran tehdas;2(c)(iii);Installations for the processing of ferrous metals, Application of protective fused metal coats;22.62586;60.65592;Takalistontie;79;21380;Aura;FI;0295022500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001111.ProductionFacility;Stora Enso Oyj;Stora Enso Oyj, Enocellin tehdas;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;30.22521;62.92722;Tehtaantie;2;81280;Uimaharju;FI;0295026000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001115.ProductionFacility;Fortum Power and Heat Oy;Fortum Power and Heat Oy, Suomenojan voimalaitos;1(c);Thermal power stations and other combustion installations;24.7174;60.14913;HYLKEENPYYTÄJÄNTIE;4;02270;Espoo;FI;0295021000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001118.ProductionFacility;HKScan Finland Oy;HKScan Finland Oy, Euran tuotantolaitos;8(a);Slaughterhouses;22.17982;61.14047;Kariniementie;2;27510;Eura;FI;0295022500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001119.ProductionFacility;Adven Oy;Adven Oy, Kauttuan voimalaitos;1(c);Thermal power stations and other combustion installations;22.16408;61.10765;Tehtaantie;95;27500;Kauttua;FI;0295022500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001120.ProductionFacility;Jujo Thermal Oy;Jujo Thermal Oy, Euran paperitehdas;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);22.15858;61.11078;Paperitehtaantie;15;27500;Kauttua;FI;0295022500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001130.ProductionFacility;VALIO OY;VALIO OY, Meijeri, Haapavesi;8(c);Treatment and processing of milk;25.39299;64.13915;TEOLLISUUSTIE;4;86600;Haapavesi;FI;0295038000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001131.ProductionFacility;KANTELEEN VOIMA OY;KANTELEEN VOIMA OY, Haapaveden voimalaitos;1(c);Thermal power stations and other combustion installations;25.4097;64.12151;Turvetie;112;86600;Haapavesi;FI;0295038000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001135.ProductionFacility;Prefere Resins Finland Oy;Prefere Resins Finland Oy, Haminan tehdas;4(a)(ii);Chemical installations for the production on an industrial scale of basic organic chemicals: Oxygen-containing hydrocarbons such as alcohols, aldehydes, ketones, carboxylic acids, esters, acetates, ethers, peroxides, epoxy resins;27.16077;60.52412;Syväsatamantie;16;49401;Hamina;FI;0295029000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001136.ProductionFacility;Evonik Silica Finland Oy;Evonik Silica Finland Oy, Haminan tehdas;4(b)(v);Chemical installations for the production on an industrial scale of basic inorganic chemicals: Non-metals, metal oxides or other inorganic compounds such as calcium carbide, silicon, silicon carbide;27.17226;60.55363;Telakkatie;5;49460;Hamina;FI;0295029000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001137.ProductionFacility;Trinseo Suomi Oy;Trinseo Suomi Oy, Kemianteollisuus;4(a)(viii);Chemical installations for the production on an industrial scale of basic organic chemicals: Basic plastic materials (polymers, synthetic fibres and cellulose-based fibres);27.15883;60.53109;Palokankaantie;1;49461;Hamina;FI;0295029000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001146.ProductionFacility;Oy Forcit Ab;Oy Forcit Ab, Hangon räjähdysainetehdas;4(f);Installations for the production on an industrial scale of explosives and pyrotechnic products;23.05375;59.86592;Forcitintie;37;10900;Hanko;FI;0295021000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001147.ProductionFacility;Oy ViskoTeepak Ab;Oy ViskoTeepak Ab, Viskon kuitusuolitehdas;4(a)(viii);Chemical installations for the production on an industrial scale of basic organic chemicals: Basic plastic materials (polymers, synthetic fibres and cellulose-based fibres);23.16836;59.88501;Viskontie;38;10820;Lappohja;FI;0295021000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001152.ProductionFacility;Boliden Harjavalta Oy;Boliden Harjavalta Oy, Harjavallan tehtaat;2(e)(i);Installation for the production of non-ferrous crude metals from ore, concentrates or secondary raw materials by metallurgical, chemical or electrolytic processes;22.12348;61.31992;Teollisuuskatu;1;29200;Harjavalta;FI;0295022500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001161.ProductionFacility;SUOMEN KUITULEVY OY;SUOMEN KUITULEVY OY, Heinolan tehdas;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);26.06471;61.18527;Vuorikatu;22;18100;Heinola;FI;0295025000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001162.ProductionFacility;Stora Enso Oyj;Stora Enso Oyj, Heinolan Flutingtehdas;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;26.08156;61.17867;Tampellantie;1;18100;Heinola;FI;0295025000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001170.ProductionFacility;Helen Oy;Helen Oy, Salmisaaren voimalaitokset;1(c);Thermal power stations and other combustion installations;24.90581;60.1604;Porkkalankatu -;911;00180;Helsinki;FI;0295021000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001172.ProductionFacility;Helen Oy;Helen Oy, Hanasaari B -voimalaitos;1(c);Thermal power stations and other combustion installations;24.97122;60.18363;Parrukatu -;13;00580;Helsinki;FI;0295021000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001177.ProductionFacility;Vantaan Energia Oy;Vantaan Energia Oy, Martinlaakso;1(c);Thermal power stations and other combustion installations;24.83669;60.28212;MARTINKYLÄNTIE;19;01620;Vantaa;FI;0295021000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001211.ProductionFacility;Metsä Board Oyj;Metsä Board Oyj, Metsä Board Kyro Board;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);23.18398;61.68074;Timinsaarentie;12;39200;Kyröskoski;FI;0295036000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001215.ProductionFacility;SSAB Europe Oy;SSAB Europe Oy, Metalliteollisuus;2(c)(iii);Installations for the processing of ferrous metals, Application of protective fused metal coats;24.53657;60.97089;Harvialantie;420;13300;Hämeenlinna;FI;0295025000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001216.ProductionFacility;Loimua Oy;Loimua Oy, Vanajan voimalaitos, Hämeenlinna;1(c);Thermal power stations and other combustion installations;24.50551;60.9748;Voimatie;32;13110;Hämeenlinna;FI;0295025000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001234.ProductionFacility;ALTIA Oyj;ALTIA Oyj, Koskenkorvan tehdas;8(b)(ii);Treatment and processing intended for the production of food and beverage products from vegetable raw materials;22.46217;62.68601;Santavuorentie;11;61330;Koskenkorva;FI;0295027500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001254.ProductionFacility;Stora Enso Oyj;Stora Enso Oyj, Imatran tehtaat;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;28.85848;61.24909;Kanavaranta;1;55800;Imatra;FI;0295029000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001257.ProductionFacility;Ovako Imatra Oy Ab;Ovako Imatra Oy Ab, Imatran terästehdas;2(b);Installations for the production of pig iron or steel (primary or secondary melting) including continuous casting;28.79628;61.1485;Terästehtaantie;1;55100;Imatra;FI;0295029000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001260.ProductionFacility;TERVAKOSKI OY;TERVAKOSKI OY, Erikoispaperitehdas;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);24.62995;60.81374;Vähikkäläntie;1;12400;Tervakoski;FI;0295025000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001262.ProductionFacility;Savon Voima Joensuu Oy;Savon Voima Joensuu Oy, Joensuun voimalaitos;1(c);Thermal power stations and other combustion installations;29.83795;62.59351;Iiksenvaarantie;2;80260;Joensuu;FI;0295026000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001269.ProductionFacility;Metsä Fibre Oy;Metsä Fibre Oy, Joutsenon tehdas;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;28.45687;61.13091;Haukilahdentie;27;54120;Pulp;FI;0295029000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001271.ProductionFacility;Kemira Chemicals Oy;Kemira Chemicals Oy, Joutsenon toimipaikka;4(b)(iv);Chemical installations for the production on an industrial scale of basic inorganic chemicals: Salts, such as ammonium chloride, potassium chlorate, potassium carbonate, sodium carbonate, perborate, silver nitrate;28.54875;61.13809;Tapiolankaari;50;54100;Joutseno;FI;0295029000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001275.ProductionFacility;Premium Board Finland Oy;Premium Board Finland Oy, Kartonkitehdas, Juankoski;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);28.34074;63.06761;Juankoskentie  A;7;73500;Juankoski;FI;0295026500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001276.ProductionFacility;Tulikivi Oyj;Tulikivi Oyj, Tulikivi-louhos ja jatkojalostuslaitokset;3(b);Opencast mining and quarrying;29.43113;63.17607;Kuhnustantie;10;83900;Juuka;FI;0295026000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001277.ProductionFacility;Nunnanlahden Uuni Oy;Nunnanlahden Uuni Oy, Nunnanlahden vuolukivikaivos;3(b);Opencast mining and quarrying;29.45386;63.17245;Joensuuntie  C;1344;83940;Nunnanlahti;FI;0295026000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001284.ProductionFacility;Alva-yhtiöt Oy, Rauhalahden voimalaitos;Alva-yhtiöt Oy, Rauhalahden voimalaitos, Rauhalahden voimalaitos;1(c);Thermal power stations and other combustion installations;25.81081;62.23887;KUOKKALANTIE;4;40520;Jyväskylä;FI;0295024500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001286.ProductionFacility;Alva-yhtiöt Oy, Savelan voimalaitos;Alva-yhtiöt Oy, Savelan voimalaitos, Savelan voimalaitos;1(c);Thermal power stations and other combustion installations;25.71045;62.24082;Onkapannu;5;40101;Jyväskylä;FI;0295024500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001287.ProductionFacility;Valmet Technologies Oy, Jyväskylä;Valmet Technologies Oy, Jyväskylä, Paperikoneet -yksikkö;2(f);Installations for surface treatment of metals and plastic materials using an electrolytic or chemical process;25.71244;62.23621;Rautpohjankatu;3;40700;Jyväskylä;FI;0295024500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001291.ProductionFacility;UPM Communication Papers Oy ;UPM Communication Papers Oy , Kaipolan tehdas;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);25.23839;61.81047;TEHTAANKATU;1;42220;Kaipola;FI;0295024500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001294.ProductionFacility;UPM Communication Papers Oy, UPM Specialty Papers Oy;UPM Communication Papers Oy, UPM Specialty Papers Oy, Jämsänkosken paperitehdas;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);25.16002;61.91536;Tiilikantie;17;42300;Jämsänkoski;FI;0295024500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001300.ProductionFacility;Kainuun Voima Oy;Kainuun Voima Oy, Kajaanin Höyryvoimalaitos;1(c);Thermal power stations and other combustion installations;27.6889;64.23316;Tehdaskatu;15;87100;Kajaani;FI;0295023500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001331.ProductionFacility;Componenta Castings Oy Karkkila;Componenta Castings Oy Karkkila, Karkkilan valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;24.20223;60.5325;Bremerintie;6;03600;Karkkila;FI;0295021000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001337.ProductionFacility;Metsä Fibre Oy;Metsä Fibre Oy, Kaskisten tehdas;5(d);Landfills (excluding landfills of inert waste and landfills, which were definitely closed before 16.7.2001 or for which the after-care phase required by the competent authorities according to Article 13 of Council Directive 1999/31/EC of 26 April 1999 on the landfill of waste has expired);21.24924;62.35616;Hermansintie;94;64260;Kaskinen;FI;0295027500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001345.ProductionFacility;Kaustisen Turkisrehu Oy;Kaustisen Turkisrehu Oy, Kaustisen tuotantolaitos;5(e);Installations for the disposal or recycling of animal carcasses and animal waste;23.6917;63.57265;Jylhäntie;242;69600;Kaustinen;FI;0295027500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001347.ProductionFacility;Findest Protein Oy;Findest Protein Oy, Kaustisen laitos;5(e);Installations for the disposal or recycling of animal carcasses and animal waste;23.68691;63.57273;Ylijoentie;40;69601;Kaustinen;FI;0295027500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001348.ProductionFacility;Metsä Fibre Oy Kemi;Metsä Fibre Oy Kemi, Puunjalostusteollisuus;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;24.51977;65.75583;Päätie;250;94200;Kemi;FI;0295037000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001349.ProductionFacility;Stora Enso Veitsiluoto Oy;Stora Enso Veitsiluoto Oy, Puunjalostusteollisuus;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;24.62165;65.69358;Rivinkarintie b;68;94800;Kemi;FI;0295037000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001350.ProductionFacility;Outokumpu Chrome Oy;Outokumpu Chrome Oy, Kemin kaivos;3(a);Underground mining and related operations;24.69665;65.77785;Elijärventie;645;94600;Kemi;FI;0295037000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001365.ProductionFacility;Suomen Sokeri Oy;Suomen Sokeri Oy, Porkkalan tehdas;8(b)(ii);Treatment and processing intended for the production of food and beverage products from vegetable raw materials;24.37429;60.08376;SOKERITEHTAANTIE;20;02460;Kantvik;FI;0295021000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001368.ProductionFacility;Hexion Oy;Hexion Oy, Formaliinilaitos ja liimatehdas;4(a)(ii);Chemical installations for the production on an industrial scale of basic organic chemicals: Oxygen-containing hydrocarbons such as alcohols, aldehydes, ketones, carboxylic acids, esters, acetates, ethers, peroxides, epoxy resins;29.91746;62.09974;Teollisuustie  B;20;82430;Puhos;FI;0295026000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001374.ProductionFacility;Finnamyl Oy;Finnamyl Oy, Finnamyl Oy, Kokemäki;8(b)(ii);Treatment and processing intended for the production of food and beverage products from vegetable raw materials;22.36484;61.25192;Perunakatu;1;32800;Kokemäki;FI;0295022500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001375.ProductionFacility;TETRA Chemicals Europe Oy;TETRA Chemicals Europe Oy, Kokkolan tehtaat;4(b)(iv);Chemical installations for the production on an industrial scale of basic inorganic chemicals: Salts, such as ammonium chloride, potassium chlorate, potassium carbonate, sodium carbonate, perborate, silver nitrate;23.04729;63.85521;Kemirantie;;67101;Kokkola;FI;0295027500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001376.ProductionFacility;Boliden Kokkola Oy;Boliden Kokkola Oy, Sinkkitehdas ja rikkihappotehdas;2(e)(i);Installation for the production of non-ferrous crude metals from ore, concentrates or secondary raw materials by metallurgical, chemical or electrolytic processes;23.05341;63.86311;Outokummuntie;8;67101;Kokkola;FI;0295027500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001384.ProductionFacility;Umicore Finland Oy;Umicore Finland Oy, Koboltti- ja erikoiskemikaalitehdas;2(e)(i);Installation for the production of non-ferrous crude metals from ore, concentrates or secondary raw materials by metallurgical, chemical or electrolytic processes;23.05165;63.86172;PL;286;67101;Kokkola;FI;0295027500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001402.ProductionFacility;Ab Nyko Oy;Ab Nyko Oy, Korsnäs enhet;5(e);Installations for the disposal or recycling of animal carcasses and animal waste;21.20412;62.79942;Strandvägen;4131;66200;Korsnäs;FI;0295027500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001403.ProductionFacility;E-P:n Minkinrehu Oy:n Kortesjärven rehutehdas;E-P:n Minkinrehu Oy:n Kortesjärven rehutehdas, Kortesjärven rehutehdas;5(e);Installations for the disposal or recycling of animal carcasses and animal waste;23.21845;63.27059;Luhtalantie;245;62420;Kortesjärvi;FI;0295027500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001405.ProductionFacility;Sonoco-Alcore Oy;Sonoco-Alcore Oy, Karhulan kartonkitehdas;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);26.90889;60.53245;Karhulantie;160;48600;Karhula;FI;0295029000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001406.ProductionFacility;Kotkamills Oy;Kotkamills Oy, Kotkan tehtaat;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;26.95694;60.46577;Gutzeitintie;1;48100;Kotka;FI;0295029000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001409.ProductionFacility;Stora Enso Oyj;Stora Enso Oyj, Sunilan tehdas;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;26.95161;60.49098;Sunilantie;1;48900;Sunila;FI;0295029000
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001431.ProductionFacility;PVO-Lämpövoima Oy;PVO-Lämpövoima Oy, Kristiinan voimalaitos;1(c);Thermal power stations and other combustion installations;21.3254;62.25581;Karhusaari;;64100;Kristiinankaupunki;FI;0295027500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001447.ProductionFacility;AB PÅRAS OY;AB PÅRAS OY, Kyllästämö;6(c);Industrial plants for the preservation of wood and wood products with chemicals;23.04362;63.72607;Torgarevägen;3;68500;Kruunupyy;FI;0295027500
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0000001450.ProductionFacility;Terjärv Frys Ab;Terjärv Frys Ab, Terjärv foderfabrik;5(e);Installations for the disposal or recycling of animal carcasses and animal waste;23.58115;63.49903;Södra Terjärvvägen;707;68700;Teerijärvi;FI;0295027500
